time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,rightEye.x,rightEye.y,rightEye.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z
  20.68333,  50.59480,  83.86400, 105.85000,  50.94781, 104.43748, 103.58288,  50.68615, 115.69053, 106.82771,  50.00557, 137.91015, 108.56283,  50.11762, 144.26947, 111.89392,  52.90667, 153.71533, 118.94233,  45.21473, 153.53087, 117.64421,  47.56558, 135.43583, 105.26518,  38.80051, 133.02699, 105.87712,  34.98079, 108.40883,  92.59900,  25.83916,  87.09397,  97.38674,  25.44977,  85.47463, 100.64318,  24.24800,  81.88119, 103.63167,  21.34669,  79.89055, 101.91127,  20.99238,  77.07734, 103.19464,  21.16090,  79.74536,  99.66232,  20.36953,  76.58528, 100.36207,  21.71063,  79.13397,  97.74817,  21.43567,  76.42914,  97.44920,  22.67823,  79.58213,  95.89695,  22.62423,  77.72131,  95.01146,  52.92005, 135.57673, 105.56095,  61.67869, 133.62906, 107.14084,  66.82200, 109.75421,  92.98138,  67.58576,  94.24896,  75.09789,  67.60309,  90.59328,  75.21635,  67.67206,  86.15069,  73.33309,  69.57253,  86.39068,  69.91685,  69.00731,  83.90312,  68.13380,  69.54417,  88.26899,  68.65808,  69.22700,  86.07933,  66.16673,  68.68807,  89.71799,  67.43028,  67.98012,  88.67487,  65.00299,  67.81578,  91.65806,  67.23195,  67.15669,  91.55050,  65.28165,  41.84291,  88.40338, 106.37165,  41.90635,  86.53698, 104.31203,  38.95476,  55.44200, 123.82178,  37.39059,  10.43981, 117.98567,  59.38245,  88.18388, 107.11082,  59.44589,  86.31748, 105.05120,  64.04186,  54.68681, 123.34376,  65.09055,   9.67759, 117.44676
  20.69166,  50.73550,  82.00050, 106.51900,  50.94724, 102.54217, 103.96405,  50.59116, 113.76927, 107.28876,  49.70250, 135.97744, 109.07567,  49.79083, 142.32507, 112.42969,  52.62857, 151.78502, 119.43967,  44.92284, 151.57333, 118.23055,  47.24575, 133.48382, 105.80511,  38.51484, 130.98280, 106.52587,  34.51898, 106.26286,  93.49091,  25.69908,  84.87938,  98.56744,  25.41407,  83.26386, 101.83656,  24.32763,  79.66640, 104.86411,  21.39834,  77.64579, 103.22812,  21.10504,  74.83237, 104.52632,  21.15213,  77.49390, 100.98542,  20.40906,  74.32837, 101.71294,  21.65459,  76.88323,  99.05809,  21.39611,  74.17537,  98.77216,  22.56682,  77.33598,  97.18007,  22.50542,  75.47277,  96.30009,  52.60185, 133.67991, 106.03176,  61.40001, 131.82063, 107.49428,  66.83837, 107.86386,  93.58566,  67.79832,  92.15479,  75.89050,  67.85919,  88.50130,  76.05348,  67.98147,  84.03723,  74.22448,  69.87961,  84.25822,  70.80567,  69.34443,  81.74257,  69.05303,  69.82912,  86.12059,  69.52411,  69.53856,  83.89712,  67.05961,  68.95606,  87.54422,  68.27871,  68.26107,  86.46324,  65.86426,  68.06075,  89.47120,  68.05671,  67.40337,  89.33204,  66.10783,  41.96418,  86.49831, 107.07341,  42.01586,  84.60388, 105.03921,  39.47994,  53.81885, 125.09142,  38.86544,   9.16941, 116.86011,  59.51166,  86.38591, 107.62395,  59.56335,  84.49148, 105.58975,  64.64610,  53.34030, 124.56368,  64.91199,   8.58884, 116.88638
  20.69999,  50.79810,  80.40170, 107.26400,  51.05144, 100.89897, 104.37779,  50.67030, 112.13833, 107.65802,  49.71010, 134.35670, 109.27295,  49.78801, 140.73081, 112.57661,  52.67774, 150.23932, 119.49909,  44.96668, 150.03750, 118.32276,  47.25132, 131.82887, 106.03030,  38.53160, 129.30342, 106.79968,  34.32783, 104.35792,  94.26959,  25.57255,  83.04400,  99.73557,  25.34841,  81.46686, 103.02808,  24.32069,  77.90438, 106.11688,  21.36446,  75.86215, 104.55802,  21.09767,  73.06397, 105.89431,  21.07792,  75.68365, 102.32209,  20.35148,  72.52628, 103.10010,  21.54609,  75.05075, 100.39329,  21.28537,  72.33949, 100.14395,  22.42375,  75.48212,  98.49389,  22.34843,  73.60863,  97.63714,  52.60742, 132.04527, 106.23763,  61.41677, 130.22804, 107.68555,  67.05261, 106.00980,  94.31893,  68.20119,  89.86981,  77.02741,  68.27731,  86.22189,  77.28271,  68.43022,  81.71382,  75.56748,  70.34757,  81.85743,  72.15526,  69.83394,  79.29604,  70.46347,  70.29639,  83.68671,  70.82693,  70.03030,  81.40062,  68.41756,  69.42440,  85.07453,  69.54102,  68.74852,  83.92997,  67.15057,  68.52188,  86.99119,  69.26536,  67.87667,  86.80002,  67.31682,  42.03772,  84.92761, 107.75969,  42.08190,  83.00051, 105.75622,  39.67025,  52.74282, 126.61038,  39.59486,   8.42327, 116.73736,  59.58578,  84.78457, 108.28420,  59.62996,  82.85748, 106.28073,  64.79767,  52.37032, 126.28244,  64.25278,   7.84839, 117.38272
  20.70833,  51.00880,  79.40860, 107.91200,  50.92617,  99.88126, 104.84669,  50.31913, 111.14392, 108.01091,  48.82201, 133.35170, 109.33708,  48.75219, 139.77789, 112.53846,  51.49129, 149.40573, 119.35645,  43.78031, 149.04631, 118.21776,  46.42323, 130.72299, 106.12989,  37.76771, 127.99741, 106.94010,  33.90348, 102.65860,  95.10942,  25.53389,  81.30404, 101.00415,  25.39625,  79.77511, 104.32405,  24.49074,  76.24273, 107.48482,  21.54917,  74.11941, 106.00877,  21.35979,  71.33808, 107.39260,  21.22849,  73.90009, 103.78112,  20.57723,  70.74197, 104.62028,  21.67635,  73.24593, 101.85460,  21.46459,  70.52654, 101.65177,  22.51322,  73.66408,  99.93395,  22.46015,  71.77618,  99.10772,  51.77264, 131.07170, 106.32948,  60.62429, 129.48734, 107.79289,  66.90299, 105.05562,  95.11923,  68.53237,  88.35996,  78.40351,  68.69564,  84.72618,  78.78717,  68.96420,  80.16576,  77.23199,  70.89086,  80.23611,  73.82273,  70.44593,  77.60524,  72.22048,  70.80069,  82.01589,  72.43074,  70.59938,  79.64090,  70.10245,  69.90046,  83.33616,  71.09416,  69.26180,  82.09236,  68.74338,  68.95296,  85.21947,  70.74851,  68.32019,  84.94445,  68.80592,  42.17595,  83.79511, 108.37348,  42.25063,  81.85155, 106.38691,  40.71460,  52.21795, 128.19816,  41.77872,   8.14594, 117.32480,  59.72425,  83.94305, 108.88850,  59.79893,  81.99948, 106.90192,  65.58635,  52.49224, 128.16383,  65.56593,   8.15647, 118.36369
  20.71666,  50.39720,  78.33280, 108.14700,  51.09136,  98.86210, 105.57824,  50.83344, 110.09587, 108.88950,  49.92629, 132.31992, 110.45617,  50.00882, 138.72600, 113.69730,  53.03354, 148.14067, 120.69002,  45.31882, 148.04976, 119.52389,  47.48666, 129.79344, 107.19803,  38.75343, 127.29529, 107.90038,  34.03740, 102.05202,  96.17482,  24.82946,  80.98715, 101.85817,  24.66818,  79.43048, 105.16407,  23.67133,  75.89871, 108.29792,  20.64852,  73.88935, 106.82646,  20.37783,  71.10214, 108.18472,  20.30240,  73.70315, 104.59960,  19.55306,  70.56020, 105.41351,  20.71234,  73.05378, 102.66305,  20.40831,  70.34510, 102.43557,  21.54688,  73.46306, 100.73948,  21.42406,  71.58634,  99.89539,  52.84151, 129.99433, 107.44894,  61.63322, 128.15363, 108.97243,  67.34654, 103.49332,  96.47525,  68.69359,  86.51137,  80.02489,  68.74825,  82.88080,  80.46561,  68.90052,  78.29093,  78.98305,  70.86187,  78.25300,  75.59310,  70.35707,  75.61137,  74.02669,  70.83675,  80.01277,  74.17326,  70.58997,  77.60862,  71.87954,  69.98814,  81.33737,  72.80750,  69.33706,  80.07599,  70.46953,  69.09877,  83.24147,  72.42343,  68.47749,  82.95453,  70.47886,  41.72732,  83.02942, 108.64577,  41.74800,  81.13253, 106.61331,  39.49608,  51.71682, 128.65611,  39.31373,   8.13890, 115.90320,  59.26413,  82.51843, 109.30105,  59.28480,  80.62155, 107.26859,  63.87677,  51.37920, 129.17838,  62.49863,   7.56582, 117.33808
  20.72499,  50.20040,  77.33420, 108.53600,  50.94277,  97.89571, 106.25438,  50.68084, 109.12190, 109.59090,  49.62562, 131.33775, 111.18093,  49.67163, 137.75903, 114.39257,  52.72222, 147.12589, 121.43806,  44.99966, 147.02432, 120.32595,  47.20136, 128.79834, 107.92138,  38.48541, 126.24102, 108.62544,  33.69100, 100.81266,  97.33984,  24.42372,  79.80486, 103.13683,  24.31831,  78.25437, 106.44789,  23.37682,  74.72755, 109.60436,  20.33257,  72.71209, 108.18641,  20.08726,  69.92721, 109.55422,  19.95026,  72.52123, 105.96587,  19.21784,  69.37905, 106.79792,  20.32918,  71.86859, 104.02410,  20.02448,  69.15916, 103.80679,  21.13166,  72.27508, 102.08636,  20.99713,  70.39661, 101.24796,  52.55486, 129.03484, 108.16987,  61.35945, 127.25152, 109.68716,  67.17596, 102.42595,  97.57056,  68.60856,  85.02052,  81.57637,  68.68047,  81.40360,  82.11576,  68.85089,  76.77574,  80.75856,  70.80632,  76.65420,  77.36716,  70.31069,  73.96861,  75.87430,  70.77067,  78.37448,  75.89994,  70.53069,  75.90761,  73.67306,  69.91362,  79.65753,  74.50021,  69.26408,  78.32998,  72.19873,  69.01495,  81.54645,  74.06609,  68.39149,  81.20382,  72.13125,  41.54204,  82.04414, 109.10443,  41.55729,  80.17583, 107.04563,  39.84606,  51.11795, 129.60559,  39.71506,   7.93753, 115.56498,  59.07785,  81.48202, 109.74440,  59.09310,  79.61371, 107.68559,  63.62619,  50.99400, 130.41450,  62.46612,   7.61627, 117.04547
  20.73333,  50.23920,  76.49180, 109.21400,  50.87715,  97.03950, 106.78138,  50.54596, 108.30250, 109.98507,  49.25395, 130.52279, 111.31730,  49.24611, 136.99601, 114.42327,  52.30376, 146.43373, 121.37045,  44.56916, 146.25962, 120.35533,  46.83712, 127.91788, 108.10426,  38.15488, 125.27307, 108.89607,  33.40949,  99.49106,  98.42123,  24.29039,  78.56921, 104.74049,  24.25682,  77.08334, 108.08255,  23.39995,  73.61233, 111.32384,  20.34640,  71.54682, 110.00111,  20.14751,  68.78760, 111.42723,  19.92558,  71.30953, 107.79204,  19.23279,  68.17894, 108.69843,  20.27446,  70.62169, 105.85681,  19.98700,  67.90632, 105.69798,  21.03865,  70.99598, 103.89722,  20.90365,  69.10044, 103.09822,  52.18915, 128.21646, 108.31468,  61.02264, 126.54881, 109.79512,  66.98086, 101.44013,  98.34933,  68.47767,  83.45119,  83.02050,  68.58946,  79.85880,  83.69909,  68.79332,  75.18350,  82.52089,  70.72065,  74.94865,  79.11938,  70.23842,  72.20252,  77.73629,  70.65564,  76.61020,  77.58693,  70.42060,  74.05649,  75.45963,  69.77414,  77.82976,  76.14623,  69.11783,  76.40772,  73.90388,  68.85340,  79.69184,  75.64725,  68.21672,  79.26843,  73.73283,  41.56165,  81.16597, 109.78498,  41.57692,  79.28295, 107.73963,  40.57373,  50.83643, 131.10690,  40.67776,   7.86812, 116.42978,  59.10239,  80.68888, 110.35513,  59.11765,  78.80586, 108.30977,  63.85705,  50.98439, 131.96869,  63.08426,   7.85908, 117.78016
  20.74166,  50.34040,  75.86530, 110.16600,  51.00992,  96.35472, 107.29059,  50.65370, 107.66479, 110.32108,  49.32897, 129.89862, 111.36397,  49.31004, 136.42150, 114.36418,  52.42283, 145.93554, 121.18156,  44.67883, 145.74073, 120.24479,  46.90126, 127.24708, 108.19759,  38.22762, 124.59829, 109.06655,  33.42100,  98.48599,  99.47505,  24.33216,  77.74924, 106.41735,  24.33525,  76.35328, 109.79811,  23.51660,  72.96936, 113.13981,  20.45215,  70.86610, 111.90469,  20.27166,  68.14582, 113.40608,  20.00870,  70.56937, 109.70727,  19.32942,  67.46345, 110.70421,  20.33834,  69.83035, 107.78758,  20.05276,  67.11142, 107.70443,  21.08164,  70.15286, 105.81082,  20.94080,  68.23650, 105.06426,  52.25371, 127.55753, 108.37809,  61.09716, 125.92473, 109.83776,  66.98518, 100.47070,  99.14308,  68.39486,  81.88548,  84.53427,  68.51324,  78.32364,  85.35742,  68.70830,  73.60427,  84.36865,  70.60694,  73.23109,  80.96337,  70.11374,  70.43104,  79.69721,  70.52861,  74.82895,  79.36522,  70.27627,  72.19087,  77.34559,  69.63470,  75.98900,  77.88360,  68.95986,  74.47701,  75.70655,  68.70934,  77.82934,  77.31709,  68.05665,  77.32849,  75.42690,  41.66844,  80.56231, 110.62309,  41.68406,  78.63548, 108.61896,  40.92381,  50.85035, 132.77777,  41.02409,   8.05592, 117.60110,  59.20767,  80.07424, 111.22907,  59.22329,  78.14740, 109.22493,  63.90524,  50.95425, 133.61452,  63.23170,   8.03628, 118.80579
  20.74999,  50.39510,  75.33780, 111.05300,  51.14975,  95.76987, 107.81360,  50.77011, 107.09673, 110.77781,  49.49869, 129.33564, 111.77782,  49.47727, 135.87160, 114.74942,  52.64399, 145.38617, 121.54117,  44.89383, 145.19849, 120.65526,  47.05961, 126.68335, 108.62084,  38.38129, 124.05649, 109.50947,  33.51943,  97.73524, 100.53691,  24.40562,  77.15393, 107.89648,  24.41772,  75.82441, 111.30390,  23.60647,  72.50720, 114.71361,  20.53680,  70.38264, 113.52896,  20.35874,  67.69242, 115.08385,  20.08660,  70.04330, 111.33909,  19.40798,  66.95804, 112.39865,  20.40999,  69.26659, 109.43328,  20.12214,  66.54678, 109.40421,  21.14766,  69.54975, 107.44840,  21.00317,  67.61925, 106.73991,  52.41305, 126.98172, 108.79187,  61.25510, 125.33134, 110.24025,  66.98573,  99.63246, 100.05790,  68.25273,  80.61700,  86.00008,  68.36150,  77.08149,  86.93097,  68.52885,  72.33326,  86.08572,  70.40131,  71.84747,  82.68014,  69.88682,  69.01232,  81.50377,  70.31847,  73.39608,  81.03444,  70.04011,  70.69869,  79.09831,  69.41900,  74.51439,  79.52437,  68.72193,  72.93967,  77.39941,  68.49762,  76.34077,  78.90835,  67.82918,  75.78537,  77.03903,  41.73474,  80.06824, 111.36117,  41.75905,  78.10549, 109.39228,  40.96372,  50.70896, 133.98980,  41.00747,   8.23726, 117.93187,  59.26744,  79.53869, 112.10554,  59.29175,  77.57594, 110.13665,  63.74816,  50.59355, 134.80101,  63.19775,   8.03511, 118.98390
  20.75833,  50.42470,  74.88120, 111.77200,  51.19896,  95.28255, 108.34881,  50.75454, 106.59695, 111.35133,  49.48450, 128.82816, 112.51144,  49.43487, 135.34716, 115.51973,  52.60374, 144.80267, 122.39248,  44.85128, 144.60795, 121.52857,  47.05034, 126.19935, 109.33111,  38.37018, 123.56736, 110.18604,  33.57932,  97.12393, 101.54051,  24.51326,  76.61301, 109.15129,  24.52148,  75.32757, 112.57559,  23.71139,  72.05255, 116.02611,  20.64964,  69.90503, 114.86254,  20.47509,  67.23463, 116.45163,  20.20496,  69.53633, 112.67629,  19.53190,  66.46326, 113.77415,  20.53436,  68.73594, 110.78134,  20.25347,  66.01525, 110.78676,  21.27553,  68.99536, 108.79452,  21.13744,  67.05552, 108.11069,  52.40353, 126.49566, 109.51327,  61.24291, 124.83344, 110.96437,  66.89733,  99.01872, 101.03561,  68.09913,  79.76408,  87.30135,  68.20918,  76.24544,  88.29399,  68.36778,  71.48286,  87.53190,  70.22269,  70.93507,  84.12613,  69.69960,  68.08012,  83.00260,  70.13308,  72.45446,  82.45377,  69.84245,  69.72359,  80.56700,  69.22712,  73.54686,  80.92869,  68.51792,  71.93560,  78.83538,  68.30441,  75.36304,  80.28512,  67.62608,  74.77542,  78.42926,  41.75796,  79.60693, 111.94205,  41.80504,  77.62578, 109.99209,  40.90714,  50.27813, 134.64041,  41.08343,   8.27320, 117.39920,  59.28198,  79.09938, 112.88077,  59.32905,  77.11823, 110.93081,  63.58792,  49.98073, 135.45954,  63.35617,   7.92281, 118.34865
  20.76666,  50.41560,  74.63570, 112.42500,  51.21669,  95.01857, 108.89945,  50.73654, 106.32311, 111.93346,  49.49502, 128.55013, 113.19995,  49.42409, 135.05658, 116.23486,  52.59349, 144.44323, 123.20112,  44.84053, 144.25387, 122.34048,  47.06942, 125.94093, 109.99700,  38.38208, 123.31777, 110.80481,  33.64292,  96.77730, 102.43245,  24.63567,  76.36681, 110.37577,  24.63325,  75.13764, 113.82068,  23.81478,  71.91857, 117.32151,  20.75970,  69.74851, 116.18249,  20.58265,  67.10428, 117.81448,  20.32321,  69.34351, 114.00101,  19.64987,  66.28800, 115.14668,  20.66028,  68.51259, 112.12060,  20.38256,  65.79201, 112.16960,  21.40818,  68.74036, 110.13242,  21.27480,  66.78941, 109.47998,  52.42229, 126.22826, 110.20156,  61.25344, 124.54548, 111.67884,  66.82311,  98.62817, 101.97193,  67.97102,  79.20959,  88.46576,  68.08685,  75.70275,  89.49869,  68.24632,  70.93178,  88.79127,  70.09036,  70.34584,  85.38594,  69.56560,  67.47773,  84.29726,  69.99415,  71.84571,  83.69641,  69.69923,  69.09298,  81.84235,  69.08238,  72.91977,  82.16180,  68.36742,  71.28390,  80.08964,  68.15626,  74.72776,  81.50031,  67.47222,  74.11824,  79.65362,  41.74549,  79.35799, 112.47874,  41.81383,  77.36632, 110.54016,  40.72725,  49.92065, 135.07166,  41.01658,   8.34110, 116.82991,  59.25895,  78.86421, 113.60345,  59.32729,  76.87254, 111.66487,  63.36940,  49.47473, 135.93957,  63.36158,   7.86983, 117.75340
  20.77499,  50.39490,  74.62190, 113.07500,  51.21030,  94.98709, 109.45190,  50.73757, 106.29869, 112.46068,  49.55738, 128.53284, 113.65858,  49.47556, 135.04703, 116.67657,  52.65135, 144.38371, 123.70678,  44.89899, 144.21104, 122.83723,  47.14193, 125.92218, 110.44916,  38.44212, 123.32792, 111.21495,  33.71758,  96.68270, 103.17360,  24.82243,  76.45072, 111.67998,  24.80411,  75.31289, 115.15608,  23.96972,  72.18714, 118.73680,  20.92021,  69.98705, 117.64125,  20.73587,  67.38678, 119.34162,  20.49393,  69.52452, 115.46922,  19.81561,  66.50016, 116.69199,  20.83983,  68.64435, 113.61298,  20.56220,  65.92594, 113.73247,  21.59696,  68.81974, 111.62298,  21.46683,  66.85222, 111.02165,  52.49442, 126.19367, 110.68328,  61.31184, 124.48795, 112.21528,  66.78551,  98.44003, 102.80798,  67.89171,  78.88409,  89.49795,  68.02951,  75.38666,  90.55967,  68.21215,  70.61086,  89.89150,  70.04848,  70.00631,  86.48526,  69.53556,  67.12647,  85.42220,  69.93891,  71.49150,  84.78361,  69.65279,  68.72187,  82.95350,  69.01656,  72.54787,  83.24305,  68.30376,  70.89099,  81.18690,  68.07872,  74.34533,  82.56950,  67.39209,  73.71680,  80.73017,  41.72074,  79.33683, 113.02775,  41.80789,  77.33530, 111.10011,  40.46062,  49.73119, 135.44017,  40.82812,   8.41707, 116.60635,  59.22396,  78.86412, 114.30988,  59.31111,  76.86259, 112.38225,  63.13629,  49.19256, 136.38178,  63.17968,   7.86597, 117.57179
  20.78333,  50.44770,  74.78420, 113.69800,  51.15030,  95.13255, 109.95855,  50.66617, 106.45996, 112.90541,  49.47068, 128.70220, 113.92477,  49.36382, 135.23601, 116.89925,  52.52655, 144.55045, 123.96476,  44.77355, 144.36338, 123.10396,  47.06769, 126.06517, 110.72758,  38.36657, 123.47240, 111.48355,  33.74280,  96.69779, 103.82236,  25.15017,  76.66957, 113.08800,  25.12785,  75.65077, 116.60081,  24.29960,  72.64444, 120.28375,  21.26485,  70.39203, 119.25564,  21.08928,  67.85026, 121.04317,  20.84724,  69.85347, 117.09950,  20.18130,  66.86895, 118.42283,  21.20310,  68.91242, 115.27529,  20.93940,  66.19822, 115.48664,  21.96500,  69.02394, 113.28251,  21.84694,  67.03641, 112.74825,  52.41920, 126.34132, 110.97811,  61.23210, 124.65233, 112.55397,  66.68828,  98.48594, 103.47088,  67.80273,  78.82483,  90.31740,  67.99449,  75.33542,  91.39697,  68.23623,  70.55887,  90.75330,  70.05697,  69.96014,  87.33767,  69.57521,  67.06795,  86.29375,  69.91589,  71.43439,  85.62885,  69.65415,  68.65121,  83.81573,  68.96895,  72.46993,  84.08907,  68.26418,  70.79247,  82.04688,  68.00260,  74.25104,  83.41239,  67.31177,  73.60336,  81.58129,  41.74399,  79.44315, 113.58248,  41.85295,  77.43093, 111.66713,  40.39317,  49.59416, 135.73420,  40.96574,   8.42051, 116.60029,  59.24365,  79.09003, 114.94895,  59.35261,  77.07781, 113.03359,  63.18191,  49.09878, 136.67150,  63.29479,   7.91067, 117.56048
  20.79166,  50.52540,  75.06140, 114.27900,  51.09706,  95.38842, 110.40370,  50.61242, 106.74139, 113.25043,  49.40189, 128.99315, 114.01138,  49.28152, 135.55629, 116.92005,  52.44846, 144.86806, 123.98719,  44.69273, 144.66342, 123.15552,  47.00211, 126.31766, 110.84388,  38.30234, 123.72808, 111.62586,  33.76516,  96.81472, 104.41214,  25.54100,  77.05098, 114.53998,  25.52926,  76.16635, 118.08900,  24.72424,  73.29712, 121.88473,  21.70242,  70.98846, 120.94733,  21.54489,  68.51545, 122.83042,  21.28560,  70.36575, 118.81382,  20.63993,  67.42962, 120.25058,  21.64515,  69.35825, 117.02618,  21.39869,  66.65246, 117.34092,  22.40396,  69.39866, 115.02952,  22.29770,  67.39156, 114.57136,  52.35332, 126.60023, 111.09363,  61.16659, 124.93544, 112.69299,  66.57887,  98.64117, 103.95964,  67.65761,  78.88289,  90.94958,  67.90175,  75.40149,  92.04435,  68.19636,  70.62512,  91.42178,  69.99391,  70.03172,  87.99296,  69.53843,  67.12870,  86.96746,  69.81958,  71.49562,  86.27832,  69.57593,  68.70046,  84.48116,  68.84637,  72.51183,  84.74204,  68.14413,  70.81575,  82.71443,  67.85226,  74.27761,  84.06538,  67.15320,  73.61243,  82.24370,  41.79173,  79.66301, 114.13075,  41.91414,  77.63877, 112.22892,  40.42531,  49.53964, 135.98734,  41.14616,   8.40301, 116.77897,  59.29300,  79.43238, 115.50272,  59.41542,  77.40814, 113.60089,  63.35835,  49.12041, 136.84949,  63.44053,   7.95921, 117.68043
  20.79999,  50.56030,  75.37680, 114.82300,  51.09921,  95.68903, 110.86629,  50.64894, 107.06809, 113.61267,  49.49789, 129.32971, 114.14273,  49.39552, 135.91965, 116.99085,  52.60598, 145.21481, 124.06022,  44.84618, 145.02008, 123.26488,  47.08652, 126.62761, 111.00677,  38.38113, 124.06930, 111.82811,  33.83086,  97.04714, 105.04209,  25.88108,  77.59391, 115.95942,  25.89133,  76.83247, 119.53690,  25.11400,  74.09458, 123.43406,  22.09192,  71.74896, 122.59432,  21.95040,  69.34221, 124.56261,  21.66439,  71.05205, 120.48602,  21.03321,  68.16608, 122.02706,  22.01600,  69.98407, 118.73223,  21.77718,  67.29030, 119.14169,  22.76341,  69.95693, 116.73105,  22.65890,  67.93499, 116.34314,  52.43881, 126.89865, 111.24596,  61.24999, 125.22742, 112.85013,  66.50214,  98.80541, 104.40944,  67.42866,  78.98116,  91.48830,  67.68769,  75.50373,  92.59223,  67.98732,  70.72601,  91.98257,  69.76112,  70.12532,  88.54268,  69.30400,  67.21817,  87.52966,  69.57142,  71.58343,  86.82475,  69.32031,  68.78213,  85.03822,  68.58506,  72.59286,  85.29239,  67.87151,  70.88898,  83.27528,  67.58254,  74.35452,  84.61740,  66.87160,  73.68220,  82.80296,  41.82116,  79.96815, 114.67951,  41.94085,  77.93658, 112.78534,  40.38802,  49.50595, 136.14187,  41.05780,   8.39603, 116.87453,  59.32620,  79.76222, 116.00657,  59.44590,  77.73065, 114.11240,  63.45400,  49.08651, 136.90907,  63.33308,   7.94335, 117.70151
  20.80833,  50.53720,  75.71160, 115.34200,  51.15745,  96.02708, 111.41398,  50.76199, 107.42852, 114.07464,  49.73711, 129.69958, 114.44221,  49.67720, 136.30851, 117.24721,  52.94566, 145.56080, 124.34619,  45.18296, 145.40140, 123.57168,  47.30819, 126.98824, 111.32784,  38.58910, 124.48529, 112.17404,  33.95125,  97.39198, 105.74009,  26.12822,  78.26340, 117.30351,  26.16754,  77.60346, 120.90090,  25.41633,  74.97941, 124.88062,  22.38015,  72.62059, 124.13386,  22.24881,  70.27095, 126.17067,  21.93215,  71.86567, 122.04993,  21.30603,  69.02647, 123.67749,  22.26527,  70.74738, 120.32411,  22.02215,  68.06705, 120.81174,  22.99506,  70.66125, 118.31810,  22.88123,  68.62949, 117.98852,  52.66210, 127.23076, 111.56129,  61.46489, 125.52154, 113.17149,  66.46304,  98.98861, 104.92680,  67.14610,  79.15701,  92.00178,  67.36970,  75.67674,  93.10451,  67.61668,  70.89620,  92.49332,  69.37747,  70.27720,  89.04999,  68.88716,  67.37538,  88.03724,  69.20029,  71.73766,  87.33272,  68.91567,  68.93963,  85.54609,  68.22200,  72.75801,  85.80241,  67.48636,  71.06237,  83.78629,  67.23727,  74.53052,  85.12966,  66.51574,  73.86630,  83.31641,  41.81918,  80.34394, 115.23561,  41.92284,  78.31471, 113.33799,  40.20701,  49.42948, 136.11823,  40.68113,   8.37183, 116.73398,  59.32754,  80.05423, 116.50186,  59.43120,  78.02500, 114.60423,  63.40702,  48.93988, 136.84134,  62.96634,   7.83934, 117.54740
